order_id,marketplace,sku,order_date,quantity,unit_price,discount_pct,order_status,state
ORD-002020,Wayfair,SKU-1007,2026-05-03,2,74.99,0.0,Delivered,TX
ORD-002021,Wayfair,SKU-1002,2026-05-11,1,161.49,0.05,Delivered,CA
ORD-002022,Wayfair,SKU-1006,2026-04-12,2,129.99,0.0,Delivered,NY
ORD-002023,eBay,SKU-1002,2026-03-18,3,169.99,0.0,Delivered,WA
ORD-002024,Wayfair,SKU-1004,2026-05-11,1,49.99,0.0,Shipped,NY
ORD-002025,Amazon,SKU-1004,2026-05-11,2,44.99,0.1,Delivered,IL
ORD-002026,eBay,SKU-1002,2026-05-24,2,161.49,0.05,Delivered,NY
ORD-002027,Wayfair,SKU-1005,2026-07-07,1,139.99,0.0,Delivered,AZ
ORD-002028,Amazon,SKU-1006,2026-05-16,1,129.99,0.0,Delivered,TX
ORD-002029,Amazon,SKU-1003,2026-07-05,2,199.99,0.2,Delivered,FL
ORD-002030,Amazon,SKU-1005,2026-02-07,1,139.99,0.0,Delivered,NY
ORD-002031,Wayfair,SKU-1006,2026-02-24,1,129.99,0.0,Delivered,AZ
ORD-002032,Amazon,SKU-1002,2026-03-30,2,161.49,0.05,Delivered,IL
ORD-002033,Wayfair,SKU-1007,2026-05-06,1,74.99,0.0,Delivered,CA
ORD-002034,Amazon,SKU-1005,2026-04-07,1,118.99,0.15,Delivered,TX
ORD-002035,Amazon,SKU-1007,2026-03-21,1,74.99,0.0,Delivered,TX
ORD-002036,Amazon,SKU-1001,2026-07-19,2,76.49,0.15,Shipped,IL
ORD-002037,Amazon,SKU-1003,2026-05-21,2,249.99,0.0,Shipped,CA
ORD-002038,Amazon,SKU-1006,2026-02-27,1,116.99,0.1,Delivered,IL
ORD-002039,Amazon,SKU-1004,2026-03-19,1,42.49,0.15,Delivered,CA
ORD-002040,eBay,SKU-1007,2026-06-13,2,71.24,0.05,Delivered,NY
ORD-002041,Amazon,SKU-1002,2026-03-07,1,161.49,0.05,Delivered,IL
ORD-002042,Amazon,SKU-1004,2026-03-02,2,49.99,0.0,Delivered,CA
ORD-002043,Amazon,SKU-1008,2026-04-16,1,85.49,0.1,Delivered,NY
ORD-002044,Amazon,SKU-1004,2026-06-16,1,47.49,0.05,Delivered,IL
ORD-002045,Wayfair,SKU-1005,2026-05-16,2,132.99,0.05,Delivered,NY
ORD-002046,Wayfair,SKU-1004,2026-03-26,1,39.99,0.2,Shipped,CA
ORD-002047,Amazon,SKU-1008,2026-04-19,1,94.99,0.0,Delivered,CA
ORD-002048,eBay,SKU-1004,2026-03-11,1,47.49,0.05,Delivered,CA
ORD-002049,Amazon,SKU-1007,2026-03-10,1,74.99,0.0,Delivered,NY
ORD-002050,Amazon,SKU-1004,2026-03-26,1,49.99,0.0,Delivered,MA
ORD-002051,Wayfair,SKU-1008,2026-04-18,1,94.99,0.0,Delivered,AZ
ORD-002052,Amazon,SKU-1007,2026-04-18,1,71.24,0.05,Delivered,MA
ORD-002053,Amazon,SKU-1007,2026-05-03,1,74.99,0.0,Delivered,CA
ORD-002054,eBay,SKU-1001,2026-06-25,1,89.99,0.0,Delivered,FL
ORD-002055,Amazon,SKU-1001,2026-07-08,1,85.49,0.05,Delivered,CA
ORD-002056,Amazon,SKU-1004,2026-05-25,2,49.99,0.0,Delivered,WA
ORD-002057,eBay,SKU-1004,2026-06-11,1,39.99,0.2,Delivered,NY
ORD-002058,Amazon,SKU-1006,2026-07-14,1,129.99,0.0,Delivered,CA
ORD-002059,Amazon,SKU-1004,2026-02-12,1,49.99,0.0,Delivered,NY
ORD-002060,eBay,SKU-1002,2026-03-12,1,161.49,0.05,Cancelled,CA
ORD-002061,Amazon,SKU-1008,2026-02-11,1,90.24,0.05,Delivered,NY
ORD-002062,Wayfair,SKU-1008,2026-06-08,1,85.49,0.1,Shipped,TX
ORD-002063,Amazon,SKU-1006,2026-06-02,3,129.99,0.0,Delivered,AZ
ORD-002064,Amazon,SKU-1007,2026-07-22,1,74.99,0.0,Delivered,WA
ORD-002065,Amazon,SKU-1004,2026-07-04,2,49.99,0.0,Shipped,NY
ORD-002066,Wayfair,SKU-1002,2026-04-19,1,152.99,0.1,Delivered,MA
ORD-002067,Wayfair,SKU-1003,2026-03-01,2,237.49,0.05,Shipped,CA
ORD-002068,Amazon,SKU-1008,2026-03-13,3,85.49,0.1,Delivered,NY
ORD-002069,Amazon,SKU-1004,2026-04-19,1,49.99,0.0,Delivered,MA
ORD-002070,Amazon,SKU-1001,2026-02-16,1,80.99,0.1,Delivered,NY
ORD-002071,Wayfair,SKU-1001,2026-03-04,1,85.49,0.05,Cancelled,MA
ORD-002072,Amazon,SKU-1004,2026-05-23,2,49.99,0.0,Delivered,CA
ORD-002073,Amazon,SKU-1001,2026-05-09,2,89.99,0.0,Delivered,IL
ORD-002074,Amazon,SKU-1001,2026-02-25,3,80.99,0.1,Delivered,CA
ORD-002075,Amazon,SKU-1001,2026-02-10,1,71.99,0.2,Delivered,WA
ORD-002076,Amazon,SKU-1007,2026-06-28,1,74.99,0.0,Delivered,CA
ORD-002077,Amazon,SKU-1008,2026-02-12,1,85.49,0.1,Delivered,CA
ORD-002078,Wayfair,SKU-1004,2026-03-01,1,49.99,0.0,Shipped,CA
ORD-002079,Amazon,SKU-1005,2026-05-31,1,139.99,0.0,Delivered,WA
ORD-002080,eBay,SKU-1001,2026-07-28,1,89.99,0.0,Delivered,CA
ORD-002081,Amazon,SKU-1004,2026-06-12,1,47.49,0.05,Shipped,NY
ORD-002082,eBay,SKU-1008,2026-04-22,1,94.99,0.0,Delivered,WA
ORD-002083,Amazon,SKU-1001,2026-03-04,1,71.99,0.2,Delivered,WA
ORD-002084,Amazon,SKU-1003,2026-04-24,1,224.99,0.1,Delivered,CA
ORD-002085,Wayfair,SKU-1005,2026-06-23,2,139.99,0.0,Delivered,AZ
ORD-002086,Amazon,SKU-1006,2026-05-13,1,129.99,0.0,Delivered,AZ
ORD-002087,Amazon,SKU-1002,2026-06-09,1,135.99,0.2,Shipped,AZ
ORD-002088,Wayfair,SKU-1004,2026-05-21,1,39.99,0.2,Delivered,AZ
ORD-002089,Wayfair,SKU-1002,2026-03-16,3,169.99,0.0,Delivered,MA
ORD-002090,Wayfair,SKU-1001,2026-04-04,1,85.49,0.05,Delivered,CA
ORD-002091,Amazon,SKU-1002,2026-02-04,1,152.99,0.1,Shipped,NY
ORD-002092,Amazon,SKU-1001,2026-06-10,1,89.99,0.0,Delivered,AZ
ORD-002093,Amazon,SKU-1006,2026-05-13,2,103.99,0.2,Delivered,FL
ORD-002094,Wayfair,SKU-1004,2026-02-12,1,44.99,0.1,Delivered,FL
ORD-002095,Amazon,SKU-1007,2026-04-28,1,71.24,0.05,Cancelled,CA
ORD-002096,Amazon,SKU-1007,2026-05-31,3,71.24,0.05,Delivered,TX
ORD-002097,Amazon,SKU-1005,2026-04-19,2,118.99,0.15,Shipped,WA
ORD-002098,Amazon,SKU-1005,2026-02-03,1,139.99,0.0,Delivered,NY
ORD-002099,Amazon,SKU-1004,2026-02-21,2,49.99,0.0,Shipped,FL
ORD-002100,Amazon,SKU-1004,2026-07-15,2,44.99,0.1,Delivered,NY
ORD-002101,Amazon,SKU-1005,2026-06-23,1,139.99,0.0,Delivered,MA
ORD-002102,Amazon,SKU-1005,2026-06-21,1,139.99,0.0,Delivered,TX
ORD-002103,Amazon,SKU-1002,2026-02-27,1,152.99,0.1,Delivered,WA
ORD-002104,Amazon,SKU-1006,2026-05-22,1,129.99,0.0,Delivered,MA
ORD-002105,Amazon,SKU-1003,2026-06-22,1,249.99,0.0,Delivered,CA
ORD-002106,Wayfair,SKU-1008,2026-02-18,2,85.49,0.1,Delivered,MA
ORD-002107,Amazon,SKU-1001,2026-03-05,1,80.99,0.1,Delivered,FL
ORD-002108,eBay,SKU-1004,2026-02-23,1,49.99,0.0,Delivered,IL
ORD-002109,Amazon,SKU-1004,2026-02-06,3,47.49,0.05,Cancelled,IL
ORD-002110,Amazon,SKU-1008,2026-04-30,1,85.49,0.1,Delivered,NY
ORD-002111,eBay,SKU-1008,2026-02-09,1,94.99,0.0,Delivered,CA
ORD-002112,Wayfair,SKU-1004,2026-03-28,1,47.49,0.05,Delivered,FL
ORD-002113,Wayfair,SKU-1006,2026-04-01,2,110.49,0.15,Shipped,FL
ORD-002114,Amazon,SKU-1004,2026-05-07,1,49.99,0.0,Delivered,CA
ORD-002115,Wayfair,SKU-1003,2026-05-08,1,249.99,0.0,Shipped,MA
ORD-002116,Amazon,SKU-1007,2026-02-26,1,71.24,0.05,Delivered,CA
ORD-002117,Wayfair,SKU-1004,2026-04-30,1,44.99,0.1,Shipped,WA
ORD-002118,Amazon,SKU-1002,2026-05-21,1,144.49,0.15,Delivered,TX
ORD-002119,Amazon,SKU-1008,2026-04-09,2,75.99,0.2,Delivered,AZ
ORD-002120,Wayfair,SKU-1008,2026-05-06,1,94.99,0.0,Delivered,CA
ORD-002121,Amazon,SKU-1008,2026-02-25,2,80.74,0.15,Delivered,AZ
ORD-002122,Amazon,SKU-1003,2026-04-10,2,249.99,0.0,Delivered,FL
ORD-002123,Amazon,SKU-1005,2026-02-14,1,118.99,0.15,Delivered,FL
ORD-002124,Wayfair,SKU-1007,2026-06-22,3,63.74,0.15,Delivered,AZ
ORD-002125,Amazon,SKU-1006,2026-05-16,2,129.99,0.0,Delivered,NY
ORD-002126,Amazon,SKU-1006,2026-02-15,1,129.99,0.0,Delivered,CA
ORD-002127,Amazon,SKU-1008,2026-05-05,1,94.99,0.0,Delivered,MA
ORD-002128,Amazon,SKU-1008,2026-04-28,1,90.24,0.05,Delivered,AZ
ORD-002129,Amazon,SKU-1005,2026-03-29,2,139.99,0.0,Delivered,IL
ORD-002130,Amazon,SKU-1006,2026-05-17,1,123.49,0.05,Delivered,IL
ORD-002131,Amazon,SKU-1007,2026-06-22,1,74.99,0.0,Delivered,NY
ORD-002132,Amazon,SKU-1007,2026-03-08,1,71.24,0.05,Delivered,TX
ORD-002133,Wayfair,SKU-1002,2026-03-05,2,169.99,0.0,Delivered,CA
ORD-002134,eBay,SKU-1001,2026-04-07,1,85.49,0.05,Shipped,FL
ORD-002135,Amazon,SKU-1008,2026-02-12,1,94.99,0.0,Delivered,CA
ORD-002136,Wayfair,SKU-1004,2026-04-13,3,47.49,0.05,Delivered,WA
ORD-002137,Amazon,SKU-1007,2026-03-01,1,74.99,0.0,Delivered,WA
ORD-002138,Amazon,SKU-1001,2026-05-18,1,85.49,0.05,Delivered,WA
ORD-002139,Amazon,SKU-1007,2026-05-12,1,63.74,0.15,Shipped,WA
ORD-002140,Wayfair,SKU-1004,2026-05-24,1,49.99,0.0,Delivered,CA
ORD-002141,Amazon,SKU-1008,2026-05-30,1,94.99,0.0,Delivered,TX
ORD-002142,Amazon,SKU-1003,2026-02-05,1,224.99,0.1,Delivered,NY
ORD-002143,Amazon,SKU-1003,2026-03-25,1,249.99,0.0,Delivered,NY
ORD-002144,Amazon,SKU-1002,2026-03-08,1,169.99,0.0,Delivered,CA
ORD-002145,Amazon,SKU-1008,2026-03-11,1,85.49,0.1,Delivered,WA
ORD-002146,eBay,SKU-1002,2026-04-22,2,169.99,0.0,Delivered,AZ
ORD-002147,Amazon,SKU-1002,2026-04-05,2,152.99,0.1,Delivered,FL
ORD-002148,Amazon,SKU-1007,2026-03-20,1,59.99,0.2,Delivered,MA
ORD-002149,eBay,SKU-1003,2026-06-23,1,249.99,0.0,Delivered,CA
ORD-002150,eBay,SKU-1006,2026-05-21,1,116.99,0.1,Delivered,FL
ORD-002151,Wayfair,SKU-1006,2026-06-26,1,129.99,0.0,Delivered,CA
ORD-002152,Amazon,SKU-1002,2026-04-29,1,152.99,0.1,Delivered,NY
ORD-002153,Amazon,SKU-1004,2026-07-28,1,47.49,0.05,Delivered,NY
ORD-002154,Amazon,SKU-1001,2026-06-18,4,89.99,0.0,Delivered,MA
ORD-002155,Amazon,SKU-1004,2026-03-28,1,49.99,0.0,Delivered,AZ
ORD-002156,Wayfair,SKU-1004,2026-07-16,1,49.99,0.0,Delivered,TX
ORD-002157,Amazon,SKU-1002,2026-04-07,2,161.49,0.05,Delivered,IL
ORD-002158,eBay,SKU-1001,2026-06-20,1,80.99,0.1,Delivered,MA
ORD-002159,Wayfair,SKU-1004,2026-05-18,2,49.99,0.0,Delivered,TX
ORD-002160,Amazon,SKU-1005,2026-07-30,1,139.99,0.0,Delivered,WA
ORD-002161,Amazon,SKU-1001,2026-07-12,1,80.99,0.1,Delivered,IL
ORD-002162,Amazon,SKU-1002,2026-03-19,1,169.99,0.0,Delivered,NY
ORD-002163,Amazon,SKU-1006,2026-03-08,1,116.99,0.1,Delivered,TX
ORD-002164,eBay,SKU-1007,2026-07-27,1,67.49,0.1,Shipped,CA
ORD-002165,Amazon,SKU-1003,2026-02-10,1,224.99,0.1,Delivered,CA
ORD-002166,Amazon,SKU-1007,2026-03-13,1,74.99,0.0,Delivered,CA
ORD-002167,eBay,SKU-1006,2026-07-25,1,110.49,0.15,Delivered,MA
ORD-002168,Amazon,SKU-1005,2026-05-28,1,111.99,0.2,Delivered,FL
ORD-002169,Amazon,SKU-1008,2026-07-08,2,94.99,0.0,Delivered,FL
ORD-002170,eBay,SKU-1008,2026-02-07,1,94.99,0.0,Delivered,NY
ORD-002171,eBay,SKU-1001,2026-07-29,1,89.99,0.0,Delivered,FL
ORD-002172,Amazon,SKU-1007,2026-05-14,3,71.24,0.05,Delivered,CA
ORD-002173,Amazon,SKU-1004,2026-04-02,2,49.99,0.0,Delivered,AZ
ORD-002174,Amazon,SKU-1004,2026-06-19,1,49.99,0.0,Delivered,TX
ORD-002175,Amazon,SKU-1003,2026-03-19,1,237.49,0.05,Shipped,CA
ORD-002176,eBay,SKU-1007,2026-02-24,1,71.24,0.05,Delivered,WA
ORD-002177,eBay,SKU-1004,2026-04-25,1,44.99,0.1,Cancelled,TX
ORD-002178,Amazon,SKU-1001,2026-02-08,2,80.99,0.1,Shipped,WA
ORD-002179,Amazon,SKU-1001,2026-07-15,1,89.99,0.0,Delivered,MA
ORD-002180,eBay,SKU-1001,2026-06-19,1,89.99,0.0,Delivered,MA
ORD-002181,Amazon,SKU-1001,2026-05-03,1,80.99,0.1,Shipped,NY
ORD-002182,Amazon,SKU-1003,2026-03-14,1,224.99,0.1,Delivered,FL
ORD-002183,Amazon,SKU-1004,2026-02-21,1,44.99,0.1,Delivered,FL
ORD-002184,Amazon,SKU-1001,2026-02-12,1,85.49,0.05,Delivered,CA
ORD-002185,Wayfair,SKU-1006,2026-05-09,1,129.99,0.0,Delivered,FL
ORD-002186,Amazon,SKU-1004,2026-06-26,1,49.99,0.0,Shipped,FL
ORD-002187,Amazon,SKU-1008,2026-02-14,1,85.49,0.1,Shipped,NY
ORD-002188,eBay,SKU-1001,2026-07-12,1,89.99,0.0,Delivered,FL
ORD-002189,Amazon,SKU-1005,2026-05-03,2,139.99,0.0,Delivered,WA
ORD-002190,Wayfair,SKU-1008,2026-03-21,1,94.99,0.0,Shipped,MA
ORD-002191,Amazon,SKU-1007,2026-06-17,1,71.24,0.05,Delivered,CA
ORD-002192,Amazon,SKU-1005,2026-07-16,1,111.99,0.2,Delivered,MA
ORD-002193,Amazon,SKU-1004,2026-03-22,1,49.99,0.0,Delivered,CA
ORD-002194,eBay,SKU-1001,2026-07-10,1,80.99,0.1,Delivered,WA
ORD-002195,Amazon,SKU-1006,2026-04-19,1,129.99,0.0,Delivered,WA
ORD-002196,eBay,SKU-1003,2026-06-17,1,249.99,0.0,Cancelled,TX
ORD-002197,Amazon,SKU-1004,2026-05-12,1,39.99,0.2,Delivered,TX
ORD-002198,eBay,SKU-1007,2026-02-12,1,67.49,0.1,Delivered,TX
ORD-002199,Amazon,SKU-1004,2026-03-23,3,42.49,0.15,Delivered,CA
ORD-002200,Amazon,SKU-1003,2026-04-14,2,237.49,0.05,Delivered,FL
ORD-002201,Amazon,SKU-1008,2026-03-31,2,94.99,0.0,Delivered,NY
ORD-002202,Wayfair,SKU-1002,2026-04-27,2,169.99,0.0,Delivered,WA
ORD-002203,Amazon,SKU-1006,2026-04-17,1,129.99,0.0,Shipped,TX
ORD-002204,Amazon,SKU-1008,2026-05-03,1,90.24,0.05,Delivered,AZ
ORD-002205,eBay,SKU-1001,2026-03-10,2,89.99,0.0,Delivered,NY
ORD-002206,Wayfair,SKU-1004,2026-03-05,1,47.49,0.05,Delivered,FL
ORD-002207,Amazon,SKU-1005,2026-03-29,1,132.99,0.05,Cancelled,CA
ORD-002208,Amazon,SKU-1004,2026-02-21,3,42.49,0.15,Delivered,NY
ORD-002209,Amazon,SKU-1007,2026-05-12,1,59.99,0.2,Shipped,IL
ORD-002210,Amazon,SKU-1006,2026-02-04,1,129.99,0.0,Shipped,MA
ORD-002211,Amazon,SKU-1001,2026-05-19,1,89.99,0.0,Delivered,MA
ORD-002212,Amazon,SKU-1002,2026-06-02,1,161.49,0.05,Delivered,IL
ORD-002213,Wayfair,SKU-1005,2026-05-19,3,118.99,0.15,Delivered,NY
ORD-002214,Amazon,SKU-1005,2026-02-16,1,132.99,0.05,Shipped,AZ
ORD-002215,Amazon,SKU-1005,2026-03-01,1,139.99,0.0,Delivered,NY
ORD-002216,eBay,SKU-1007,2026-05-17,1,67.49,0.1,Delivered,CA
ORD-002217,Amazon,SKU-1005,2026-04-04,1,139.99,0.0,Delivered,CA
ORD-002218,eBay,SKU-1008,2026-04-18,1,90.24,0.05,Delivered,CA
ORD-002219,Amazon,SKU-1003,2026-04-29,1,212.49,0.15,Delivered,MA
ORD-002220,Amazon,SKU-1006,2026-02-26,1,129.99,0.0,Shipped,CA
ORD-002221,Amazon,SKU-1001,2026-02-16,1,89.99,0.0,Delivered,AZ
ORD-002222,Wayfair,SKU-1001,2026-02-08,1,80.99,0.1,Delivered,MA
ORD-002223,Wayfair,SKU-1002,2026-03-29,1,169.99,0.0,Delivered,NY
ORD-002224,Amazon,SKU-1004,2026-03-01,1,42.49,0.15,Delivered,FL
ORD-002225,eBay,SKU-1008,2026-06-16,2,94.99,0.0,Cancelled,CA
ORD-002226,Amazon,SKU-1003,2026-06-17,4,224.99,0.1,Delivered,TX
ORD-002227,Wayfair,SKU-1007,2026-06-17,1,74.99,0.0,Delivered,NY
ORD-002228,Amazon,SKU-1006,2026-07-22,1,116.99,0.1,Delivered,IL
ORD-002229,Wayfair,SKU-1004,2026-06-30,2,44.99,0.1,Delivered,CA
ORD-002230,Wayfair,SKU-1001,2026-04-08,1,89.99,0.0,Delivered,WA
ORD-002231,eBay,SKU-1005,2026-07-11,1,139.99,0.0,Shipped,TX
ORD-002232,eBay,SKU-1004,2026-07-05,2,44.99,0.1,Delivered,AZ
ORD-002233,Amazon,SKU-1001,2026-03-11,1,89.99,0.0,Delivered,MA
ORD-002234,Amazon,SKU-1002,2026-02-28,1,152.99,0.1,Delivered,FL
ORD-002235,Wayfair,SKU-1007,2026-03-18,2,74.99,0.0,Shipped,IL
ORD-002236,eBay,SKU-1002,2026-05-23,1,161.49,0.05,Delivered,NY
ORD-002237,Wayfair,SKU-1006,2026-06-03,1,123.49,0.05,Processing,NY
ORD-002238,eBay,SKU-1008,2026-03-18,2,94.99,0.0,Delivered,WA
ORD-002239,Amazon,SKU-1004,2026-07-23,1,42.49,0.15,Delivered,AZ
ORD-002240,eBay,SKU-1004,2026-06-25,2,44.99,0.1,Cancelled,IL
ORD-002241,Wayfair,SKU-1008,2026-07-21,1,94.99,0.0,Delivered,FL
ORD-002242,Amazon,SKU-1003,2026-03-11,1,224.99,0.1,Delivered,CA
ORD-002243,Amazon,SKU-1006,2026-06-22,1,129.99,0.0,Delivered,CA
ORD-002244,Amazon,SKU-1007,2026-06-05,2,74.99,0.0,Shipped,AZ
ORD-002245,Wayfair,SKU-1007,2026-04-23,1,59.99,0.2,Delivered,TX
ORD-002246,Amazon,SKU-1002,2026-06-20,1,161.49,0.05,Delivered,AZ
ORD-002247,Wayfair,SKU-1002,2026-02-09,2,169.99,0.0,Delivered,CA
ORD-002248,Amazon,SKU-1006,2026-07-05,1,110.49,0.15,Delivered,CA
ORD-002249,eBay,SKU-1007,2026-06-10,1,74.99,0.0,Delivered,FL
ORD-002250,Wayfair,SKU-1007,2026-02-08,1,74.99,0.0,Delivered,FL
ORD-002251,Amazon,SKU-1002,2026-07-07,1,152.99,0.1,Delivered,NY
ORD-002252,eBay,SKU-1002,2026-03-24,2,135.99,0.2,Delivered,FL
ORD-002253,Amazon,SKU-1001,2026-07-15,1,89.99,0.0,Delivered,NY
ORD-002254,Amazon,SKU-1003,2026-05-27,2,224.99,0.1,Delivered,NY
ORD-002255,Amazon,SKU-1001,2026-02-06,1,89.99,0.0,Shipped,WA
ORD-002256,Wayfair,SKU-1007,2026-02-14,4,71.24,0.05,Delivered,CA
ORD-002257,Amazon,SKU-1007,2026-06-16,1,74.99,0.0,Cancelled,CA
ORD-002258,Amazon,SKU-1004,2026-03-07,3,49.99,0.0,Delivered,CA
ORD-002259,Wayfair,SKU-1003,2026-03-01,1,212.49,0.15,Delivered,CA
ORD-002260,Wayfair,SKU-1008,2026-07-25,1,90.24,0.05,Delivered,CA
ORD-002261,Amazon,SKU-1007,2026-06-13,3,74.99,0.0,Delivered,FL
ORD-002262,Amazon,SKU-1008,2026-03-22,1,94.99,0.0,Delivered,TX
ORD-002263,Amazon,SKU-1002,2026-03-17,2,169.99,0.0,Delivered,NY
ORD-002264,Wayfair,SKU-1004,2026-02-26,1,49.99,0.0,Delivered,NY
ORD-002265,Wayfair,SKU-1006,2026-05-14,1,129.99,0.0,Delivered,NY
ORD-002266,eBay,SKU-1007,2026-03-17,3,74.99,0.0,Shipped,WA
ORD-002267,Wayfair,SKU-1007,2026-07-02,1,74.99,0.0,Delivered,TX
ORD-002268,Amazon,SKU-1008,2026-06-28,1,85.49,0.1,Delivered,IL
ORD-002269,Amazon,SKU-1005,2026-05-22,2,139.99,0.0,Shipped,TX
ORD-002270,Amazon,SKU-1001,2026-06-21,1,89.99,0.0,Delivered,TX
ORD-002271,Wayfair,SKU-1007,2026-02-07,1,67.49,0.1,Delivered,WA
ORD-002272,Wayfair,SKU-1004,2026-03-04,1,44.99,0.1,Delivered,MA
ORD-002273,Amazon,SKU-1002,2026-03-11,2,169.99,0.0,Delivered,NY
ORD-002274,eBay,SKU-1001,2026-03-17,1,85.49,0.05,Delivered,CA
ORD-002275,eBay,SKU-1008,2026-07-20,1,85.49,0.1,Delivered,NY
ORD-002276,Amazon,SKU-1001,2026-06-27,1,89.99,0.0,Delivered,MA
ORD-002277,Amazon,SKU-1001,2026-04-26,1,71.99,0.2,Delivered,MA
ORD-002278,Amazon,SKU-1004,2026-07-26,1,49.99,0.0,Delivered,TX
ORD-002279,Amazon,SKU-1004,2026-03-14,1,42.49,0.15,Shipped,IL
ORD-002280,eBay,SKU-1008,2026-04-01,1,90.24,0.05,Cancelled,FL
ORD-002281,Amazon,SKU-1006,2026-04-17,1,129.99,0.0,Delivered,AZ
ORD-002282,Amazon,SKU-1005,2026-02-18,1,139.99,0.0,Delivered,FL
ORD-002283,Wayfair,SKU-1004,2026-02-11,1,49.99,0.0,Delivered,CA
ORD-002284,Amazon,SKU-1008,2026-05-12,1,90.24,0.05,Cancelled,CA
ORD-002285,Amazon,SKU-1008,2026-05-10,2,75.99,0.2,Delivered,FL
ORD-002286,Amazon,SKU-1008,2026-06-18,1,90.24,0.05,Shipped,FL
ORD-002287,Amazon,SKU-1004,2026-03-13,2,49.99,0.0,Delivered,CA
ORD-002288,Amazon,SKU-1008,2026-07-16,1,85.49,0.1,Delivered,WA
ORD-002289,eBay,SKU-1006,2026-05-07,1,129.99,0.0,Delivered,AZ
ORD-002290,Wayfair,SKU-1003,2026-05-10,2,249.99,0.0,Delivered,CA
ORD-002291,Amazon,SKU-1006,2026-06-20,1,116.99,0.1,Shipped,TX
ORD-002292,Amazon,SKU-1002,2026-05-30,1,169.99,0.0,Delivered,IL
ORD-002293,eBay,SKU-1003,2026-07-14,3,224.99,0.1,Delivered,AZ
ORD-002294,Wayfair,SKU-1007,2026-03-30,2,74.99,0.0,Cancelled,MA
ORD-002295,Amazon,SKU-1008,2026-03-16,1,85.49,0.1,Delivered,CA
ORD-002296,eBay,SKU-1007,2026-06-05,1,59.99,0.2,Delivered,MA
ORD-002297,Wayfair,SKU-1002,2026-03-30,2,169.99,0.0,Delivered,IL
ORD-002298,Amazon,SKU-1003,2026-06-11,1,224.99,0.1,Delivered,CA
ORD-002299,Amazon,SKU-1005,2026-05-11,3,132.99,0.05,Delivered,TX
ORD-002300,eBay,SKU-1004,2026-04-09,1,49.99,0.0,Delivered,CA
ORD-002301,Amazon,SKU-1006,2026-06-29,1,116.99,0.1,Delivered,FL
ORD-002302,Amazon,SKU-1002,2026-08-01,1,169.99,0.0,Shipped,CA
ORD-002303,Amazon,SKU-1003,2026-02-24,1,249.99,0.0,Delivered,TX
ORD-002304,eBay,SKU-1001,2026-05-06,1,89.99,0.0,Delivered,WA
ORD-002305,Amazon,SKU-1008,2026-05-22,1,94.99,0.0,Delivered,FL
ORD-002306,Amazon,SKU-1008,2026-07-16,2,94.99,0.0,Delivered,CA
ORD-002307,Amazon,SKU-1007,2026-05-11,1,59.99,0.2,Delivered,FL
ORD-002308,Amazon,SKU-1004,2026-03-07,2,49.99,0.0,Delivered,TX
ORD-002309,Amazon,SKU-1004,2026-05-02,1,42.49,0.15,Delivered,FL
ORD-002310,eBay,SKU-1008,2026-05-19,1,94.99,0.0,Delivered,NY
ORD-002311,Amazon,SKU-1007,2026-05-26,1,63.74,0.15,Delivered,WA
ORD-002312,Wayfair,SKU-1004,2026-07-23,1,47.49,0.05,Delivered,NY
ORD-002313,Wayfair,SKU-1003,2026-07-09,1,237.49,0.05,Processing,FL
ORD-002314,Amazon,SKU-1001,2026-07-29,1,89.99,0.0,Delivered,AZ
ORD-002315,,SKU-1008,2026-04-21,1,94.99,0.0,Delivered,TX
ORD-002316,Amazon,SKU-1008,2026-03-03,2,80.74,0.15,Delivered,CA
ORD-002317,Amazon,SKU-1003,2026-03-26,1,249.99,0.0,Delivered,WA
ORD-002318,Amazon,SKU-1003,2026-06-15,1,249.99,0.0,Delivered,MA
ORD-002319,Amazon,SKU-1004,2026-07-28,4,49.99,0.0,Delivered,WA
ORD-002320,Wayfair,SKU-1004,2026-07-16,1,44.99,0.1,Delivered,AZ
ORD-002321,eBay,SKU-1008,2026-05-07,1,75.99,0.2,Delivered,CA
ORD-002322,eBay,SKU-1007,2026-03-01,2,74.99,0.0,Delivered,CA
ORD-002323,Wayfair,SKU-1001,2026-02-03,1,85.49,0.05,Delivered,IL
ORD-002324,Amazon,SKU-1008,2026-05-19,1,94.99,0.0,Delivered,NY
ORD-002325,Amazon,SKU-1001,2026-06-02,1,80.99,0.1,Delivered,CA
ORD-002326,Amazon,SKU-1002,2026-05-31,1,152.99,0.1,Delivered,FL
ORD-002327,Amazon,SKU-1004,2026-06-28,3,49.99,0.0,Delivered,FL
ORD-002328,eBay,SKU-1007,2026-05-29,1,71.24,0.05,Delivered,CA
ORD-002329,Wayfair,SKU-1001,2026-05-25,3,85.49,0.05,Delivered,NY
ORD-002330,Amazon,SKU-1002,2026-03-29,3,161.49,0.05,Cancelled,MA
ORD-002331,Amazon,SKU-1008,2026-03-18,1,75.99,0.2,Delivered,CA
ORD-002332,Amazon,SKU-1004,2026-02-27,2,44.99,0.1,Delivered,FL
ORD-002333,Amazon,SKU-1005,2026-06-22,1,118.99,0.15,Delivered,TX
ORD-002334,eBay,SKU-1008,2026-06-20,1,90.24,0.05,Delivered,NY
ORD-002335,eBay,SKU-1004,2026-06-08,1,44.99,0.1,Delivered,MA
